candle_open_time,close_price,rsi_14,macd_histogram,adx_14,plus_di,minus_di,ema_50,ema_200,vwap,cvd_delta,structure_trend,avg_funding_rate,macro_regime,sentiment_classification,onchain_sopr,onchain_mvrv,onchain_lth_net_position_change_btc,onchain_stablecoin_supply,onchain_whale_addr_count,close_price_fwd_24h
2025-02-28T00:00:00+00:00,84299.6,25.237771712531796,-1309.6402919291693,43.23448300062784,5.492095713911499,38.89744724927293,95626.78113738261,,91424.9171644502,-11076.025000000023,bearish,-1.4e-07,Mixed,Extreme Fear,0.9918,1.9429,-9904.66788455,201458219171.94998,95.0,86007.7
2025-03-01T00:00:00+00:00,86007.7,31.15836123931186,-1153.8357768358173,44.786782988413854,7.845303194451739,36.94236653319539,95249.56226924997,,91072.61070007915,1814.1410000000033,bearish,-1.094e-05,Mixed,Fear,0.9994,1.9798,4193.33865732,201283437858.06998,95.0,94222.8
2025-03-02T00:00:00+00:00,94222.8,51.18212888253198,-450.8371568512571,43.02546814987998,20.52239395786976,30.866053495985913,95209.29708222057,,90910.06564783794,9282.909999999974,bearish,-2.869e-05,Mixed,Fear,1.0121,2.1723,-212.95302254,201998162716.71,95.0,86192.7
2025-03-03T00:00:00+00:00,86192.7,39.18436749208312,-477.4233853173482,41.389961514098516,17.596879187204607,26.4660261112655,94855.70503978056,,90479.51655785221,-11412.80800000002,bearish,5.272e-05,Mixed,Extreme Fear,1.0057,1.9891,-9776.8343666,202052379144.18,95.0,87245.9
2025-03-04T00:00:00+00:00,87245.9,41.133427473698305,-379.1424381341767,40.58401094087515,15.613752326781968,29.065042168537403,94557.28131273034,,89766.6925358084,-2947.850000000035,bearish,4.113e-05,Mixed,Extreme Fear,0.9939,2.0119,-2685.61887563,202170540495.41998,95.0,90566.1
2025-03-05T00:00:00+00:00,90566.1,46.909886637608075,-62.21042780236894,39.2058076547021,17.572938743314634,27.07895379138028,94400.76439850562,,89533.76604180268,-948.3980000000447,bearish,3.538e-05,Risk-On,Extreme Fear,1.0146,2.0855,-1139.60887089,202094701065.83002,95.0,89887.8
2025-03-06T00:00:00+00:00,89887.8,45.918545036790846,120.12059462301568,37.414124012953174,18.89226798483982,25.10577586800446,94223.7854024858,,89337.07258124051,128.08799999998882,bearish,-6.12e-06,Mixed,Fear,1.0125,2.0746,-16759.83785981,202408908461.02002,96.0,86753.8
2025-03-07T00:00:00+00:00,86753.8,41.549499210010694,51.53741582975272,36.37835000964304,17.101667896985916,27.268282372987056,93930.84479846674,,89109.61936690388,-4964.25900000002,bearish,5.328e-05,Risk-On,Fear,1.0011,1.9906,-10864.76055071,202923419194.94,96.0,86184.7
2025-03-08T00:00:00+00:00,86184.7,40.79051636249554,-7.150217980515663,35.41655986371221,16.650227720003723,26.548469645093352,93627.07441421316,,88975.19044632351,-1510.8369999999995,bearish,1.208e-05,Risk-On,Fear,0.9999,1.9817,5699.74537334,203414430665.94,96.0,80688.8
2025-03-09T00:00:00+00:00,80688.8,34.27840658451265,-370.9595824666944,35.41250991267108,15.066945457392137,31.55097828284147,93119.69110385186,,88570.84072041686,-9383.527999999991,bearish,3.952e-05,Risk-On,Extreme Fear,0.9954,1.8553,-3256.56964874,204319334608.54,96.0,78567.8
2025-03-10T00:00:00+00:00,78567.8,32.14551201929916,-690.7181229534121,35.76963972620369,13.651003406544666,32.16720961801635,92549.02870762238,,87733.59087886261,1241.210999999952,bearish,4.705e-05,Mixed,Extreme Fear,0.9965,1.8183,-21111.43224206,204338774626.36,96.0,82896.0
2025-03-11T00:00:00+00:00,82896.0,40.3078953897462,-552.9570254822679,36.21863395090079,12.324806829173088,30.21527670339416,92170.47856222541,,87115.60862518771,889.149000000034,bearish,5.76e-06,Mixed,Fear,1.002,1.903,-7236.25367052,204277897719.44,96.0,83640.7
2025-03-12T00:00:00+00:00,83640.7,41.60938345107937,-363.08344431415253,36.330586816319325,12.894046506056647,28.556563103721484,91835.97744213814,,86680.70538520867,-2879.9640000000363,bearish,4.3e-06,Neutral,Fear,1.0062,1.9219,107519.06558983,204162902308.77002,96.0,81085.4
2025-03-13T00:00:00+00:00,81085.4,38.506915831972606,-360.2710048118506,36.54138641648262,12.088814836019948,27.7305839495196,91414.38616989744,,86067.84809791378,-3796.0659999999916,bearish,5.386e-05,Mixed,Fear,0.9992,1.8643,58424.68671463,204486441722.70996,97.0,83939.8
2025-03-14T00:00:00+00:00,83939.8,43.568593362867084,-128.79675120549837,36.38273301195559,12.688040703309309,25.94803367465283,91121.26514362695,,85858.15369708216,479.23199999998906,bearish,-6.035e-05,Risk-On,Fear,1.0094,1.932,25846.14935749,204780463356.06,97.0,84302.9
2025-03-15T00:00:00+00:00,84302.9,44.197831983234586,75.16864267864048,36.2354119934662,12.484288107646178,25.531343711466796,90853.87827524943,,85725.98571758742,1418.8559999999998,bearish,4.32e-06,Risk-On,Fear,1.0025,1.9375,63253.08274222,205063667168.88,97.0,82541.6
2025-03-16T00:00:00+00:00,82541.6,41.76507075663851,115.4542436838683,36.406769241774754,11.86321306947416,26.800845208965562,90527.90657818083,,85399.42013609971,-252.61800000001676,bearish,1.065e-05,Risk-On,Fear,1.0007,1.8948,8361.74113366,205313858053.09998,97.0,83962.9
2025-03-17T00:00:00+00:00,83962.9,44.42350999252345,253.879637034378,36.5658866866327,11.416795899505741,25.7923193230288,90270.45533982081,,85057.99743507062,-2856.529999999999,bearish,7.03e-06,Risk-On,Fear,1.0003,1.9296,-3884.68952323,205618502151.04004,97.0,82666.1
2025-03-18T00:00:00+00:00,82666.1,42.51641740895195,272.5192280164697,36.95805819688254,10.877552012003472,26.667684924541142,89972.2453264945,,84962.39932305006,-1485.2609999999986,bearish,2e-06,Mixed,Fear,0.9996,1.8989,11571.83234897,205584861277.31,97.0,86809.8
2025-03-19T00:00:00+00:00,86809.8,49.91526786395121,561.6811541052939,36.05834193069571,15.022945375193974,24.700345634854877,89848.22786271041,,84990.7075030095,8945.854999999981,bearish,1.944e-05,Risk-On,Neutral,1.0101,1.9912,9160.53539334,205612461106.2,97.0,84183.6
2025-03-20T00:00:00+00:00,84183.6,45.88430535741423,571.9235057216415,35.02549814664781,14.900632269550238,23.110471529286563,89626.08559358452,,85238.11223292463,1860.2339999999967,bearish,1.615e-05,Mixed,Fear,1.0084,1.9298,-4538.23526953,205670595324.53998,97.0,84050.3
2025-03-21T00:00:00+00:00,84050.3,45.682648191142064,564.5950754056444,34.19269602332273,14.464227184455487,23.284755897163407,89407.42733501257,,85199.83114370068,432.5810000000056,bearish,2.836e-05,Neutral,Fear,1.004,1.9282,4899.62896398,205879917542.33997,97.0,83804.9
2025-03-22T00:00:00+00:00,83804.9,45.288043584455885,538.1970013072173,33.41937976594944,14.22042564597454,22.892280085045186,89187.72038069835,84742.77949999999,84746.28504628016,-2903.887999999999,bearish,2.099e-05,Neutral,Fear,1.0017,1.9224,3874.70618088,206168190745.88998,97.0,86044.2
2025-03-23T00:00:00+00:00,86044.2,49.56890966753693,658.5713640470558,32.009402773592534,16.612200016945263,21.877472464248502,89064.44507165137,84755.72895771143,84411.9503853659,5816.922999999995,bearish,2.039e-05,Neutral,Fear,1.0058,1.9664,1260.29698604,206543133134.99,97.0,87463.4
2025-03-24T00:00:00+00:00,87463.4,52.12554756869394,810.7917402876592,29.739424783703146,20.60754631518245,20.513087730404518,89001.65899041014,84782.67095813222,84411.44563478477,2277.610000000015,bearish,-3.422e-05,Risk-On,Fear,1.0122,2.0009,31515.1729948,206518816191.50998,97.0,87369.8
2025-03-25T00:00:00+00:00,87369.8,51.938532127462274,876.6016169701675,27.63158807880586,19.70213320275949,19.611824750167642,88937.66452019798,84808.41353566325,84221.01749418968,-191.2149999999965,bearish,-2.99e-05,Neutral,Neutral,1.0021,2.0027,35107.71086208,206640118676.46,96.0,86873.8
2025-03-26T00:00:00+00:00,86873.8,50.896443201542034,857.1230237742934,25.808195569606394,18.731220682758366,19.536407141955525,88856.72865666081,84828.96464476113,83926.76430592734,-6121.942999999999,bearish,-3.082e-05,Mixed,Fear,1.0066,1.9885,-856.22477712,206703459294.87003,95.0,87191.2
2025-03-27T00:00:00+00:00,87191.2,51.5661337606253,835.1641010129888,24.15113605597025,17.955396316165075,18.917544974113902,88791.41380738,84852.4694741665,83642.8239852443,-4435.489000000001,bearish,-3.76e-05,Mixed,Fear,1.0029,1.9967,2916.66904369,207298617558.72998,94.0,84380.8
2025-03-28T00:00:00+00:00,84380.8,45.6317666866942,611.2892819371939,23.42779342433332,16.50424491154293,21.88858571162963,88618.44856003177,84847.77624556785,83666.28428505038,-4282.421999999991,bearish,5.364e-05,Mixed,Fear,1.0154,1.9283,-15381.57717753,207636722894.36,94.0,82604.7
2025-03-29T00:00:00+00:00,82604.7,42.31731352941266,337.20673652591813,23.37035827034086,15.481673058283091,24.534903883431635,88382.61528316778,84825.45707894528,83712.45357628968,-4696.950999999986,bearish,3.41e-06,Mixed,Fear,0.9958,1.8872,3683.6821388,208012417237.91,94.0,82352.8
2025-03-30T00:00:00+00:00,82352.8,41.85299440241569,142.52514169171127,23.347567331953503,14.823560033303366,23.704854791840738,88146.15193872982,84800.85352592096,84083.72268128228,-1855.8190000000031,bearish,2.643e-05,Mixed,Fear,0.9954,1.8812,655.86575639,207817773097.78998,94.0,82517.5
2025-03-31T00:00:00+00:00,82517.5,42.29878770324004,34.07765044311145,23.118336777135443,14.844048151340719,22.330355862784636,87925.42049015219,84778.13359033965,84325.24578367455,2300.9860000000044,bearish,3.961e-05,Neutral,Fear,0.9972,1.8871,-5457.20777079,207831507674.93,,85120.9
2025-04-01T00:00:00+00:00,85120.9,48.95993973972791,140.91948827555098,22.07756950505523,17.500676462602073,20.772076356705014,87815.43929445994,84781.54420138105,84452.09507083143,2706.8619999999937,bearish,3.573e-05,Neutral,Fear,0.9991,1.9501,4463.38047804,207795073213.41003,94.0,82485.1
2025-04-02T00:00:00+00:00,82485.1,43.486334784209,42.42499274930174,21.059092439045212,21.218156855703814,18.14072866311942,87606.40638095171,84758.69401032254,84634.83854123122,1135.4539999999688,bearish,5.862e-05,Risk-On,Extreme Fear,1.0131,1.8883,-14630.5193697,207406321516.97998,94.0,83181.5
2025-04-03T00:00:00+00:00,83181.5,45.22861222216768,32.94942994261646,19.656597476059755,20.021219330679752,19.458957279934967,87432.88064052223,84743.00053758302,84594.35278453963,2954.5009999999893,bearish,4.283e-05,Mixed,Fear,1.0211,1.8942,-12634.76996963,207453157894.47003,94.0,83861.3
2025-04-04T00:00:00+00:00,83861.3,46.94799557078549,78.63146260602048,18.658374190024716,20.40633567320024,18.212232726824404,87292.8186546194,84734.22739790559,84493.37525716629,-2724.70199999999,bearish,8.559e-05,Risk-Off,Fear,1.0044,1.9127,-4965.16625278,207955646748.94998,94.0,83506.1
2025-04-05T00:00:00+00:00,83506.1,46.133088691553006,90.2599808315872,17.73145256727789,19.563903029235373,17.460379007750696,87144.31988385002,84722.0072247921,84523.04640439614,-1244.5800000000017,bearish,2.21e-06,Risk-Off,Fear,1.0025,1.9017,7754.63297311,208410020714.26004,93.0,78390.0
2025-04-06T00:00:00+00:00,78390.0,36.3469804085234,-224.1004066304181,17.924519950495455,16.932290183395185,25.629543869905174,86801.01322173826,84659.00217777926,84219.31584459607,-9484.707000000053,bearish,4.946e-05,Risk-Off,Extreme Fear,0.9958,1.7801,1001.56049829,207907018757.62997,93.0,79140.0
2025-04-07T00:00:00+00:00,79140.0,38.40959215445771,-351.4334658777707,18.780813722951127,14.772053846121914,27.381202664614058,86500.5813306897,84604.08673322423,83352.70336269058,-1715.6929999999702,bearish,4.074e-05,Neutral,Extreme Fear,1.0013,1.8128,-20503.45453427,207855948609.75003,93.0,76297.9
2025-04-08T00:00:00+00:00,76297.9,33.9235573542757,-583.3048519910117,19.575943654517108,13.498087708409736,25.019802864158386,86100.47618046658,84521.43810901305,82827.75281026516,-96.90399999998044,bearish,9.568e-05,Risk-Off,Extreme Fear,0.9941,1.744,-171.32817158,207747506068.43,93.0,82588.0
2025-04-09T00:00:00+00:00,82588.0,48.31204559418926,-284.4186156666981,19.162303032866827,16.065919512308522,21.203499601713688,85962.73201652672,84502.19991887362,82411.02455448208,-2529.1199999999953,bearish,7.705e-05,Mixed,Fear,1.0061,1.8872,5671.97923312,207609538193.20004,93.0,79560.2
2025-04-10T00:00:00+00:00,79560.2,43.4116704544074,-262.53025660611434,18.778208169905856,14.896240867611098,19.659779638597115,85711.6523296041,84453.0257903276,82235.42316837581,-4331.130000000005,bearish,6.775e-05,Mixed,Extreme Fear,1.0093,1.8147,7169.72282685,207634081794.28998,93.0,83378.3
2025-04-11T00:00:00+00:00,83378.3,50.262770219542475,22.08147966399588,17.790085268193643,16.21754144568461,17.90471201861945,85620.14831667845,84442.33200136913,82216.26506660528,5366.551000000036,bearish,3.654e-05,Mixed,Fear,1.0035,1.9005,634.99687122,207194038851.94,93.0,85237.8
2025-04-12T00:00:00+00:00,85237.8,53.23246274468626,331.3997169455097,16.741977561841562,18.0450098475833,16.954231411585823,85605.15426504401,84450.24710583311,82235.24751197932,7991.924999999988,bearish,5.057e-05,Mixed,Fear,1.0076,1.9433,11791.60093602,207579236419.15,93.0,83713.7
2025-04-13T00:00:00+00:00,83713.7,50.56742889596372,423.29976301040665,15.845845266454656,17.44817906242527,16.04285333636734,85530.97958798346,84442.9182789094,82114.9754966215,2331.8859999999986,bearish,8.113e-05,Mixed,Fear,1.0105,1.9039,-1215.72834353,207758169023.22,93.0,84553.9
2025-04-14T00:00:00+00:00,84553.9,51.99426213319809,524.0280634181686,15.013722420738242,16.784236028285136,15.43238615338485,85492.66274139586,84444.02257464165,82042.68221423161,1904.953999999998,bearish,-2.073e-05,Mixed,Fear,1.0105,1.9262,929.99173155,207736362220.38,93.0,83608.7
2025-04-15T00:00:00+00:00,83608.7,50.23749689546581,509.87497572675306,14.511818852151515,17.157269586016785,14.619255501815054,85418.78184957641,84435.7109072323,81954.08631127977,965.1419999999925,bearish,2.428e-05,Risk-Off,Fear,1.0093,1.9071,17992.31920723,207762564568.81003,93.0,83990.0
2025-04-16T00:00:00+00:00,83990.0,50.95737635377691,507.9504106881234,13.81581740013651,16.374265723511936,14.883937568351843,85362.75118880872,84431.27597283197,81890.7213722456,-815.3420000000042,bearish,1.978e-05,Mixed,Fear,1.0065,1.9173,29776.73794246,207845170279.21005,93.0,84915.0
2025-04-17T00:00:00+00:00,84915.0,52.74337004946537,547.3312777058005,13.169530337551146,15.81706086044269,14.377447534860075,85345.19231865936,84436.08914723166,81828.84981465581,2987.896999999997,bearish,1.788e-05,Neutral,Fear,0.9703,1.9397,28713.72749361,208379116302.22998,93.0,84421.0
2025-04-18T00:00:00+00:00,84421.0,51.66133397157514,518.7324355414361,12.569406636579023,15.542328611124622,14.127720449938556,85308.94948263351,84435.93900646319,81829.4688208945,-405.48799999999756,bearish,2.93e-05,Neutral,Fear,1.0037,1.9278,40070.83112844,208518680046.86002,93.0,85046.9
2025-04-19T00:00:00+00:00,85046.9,52.977593132420516,519.3115327711955,12.258184245653979,16.193176259619626,13.735357340779794,85298.67303233416,84442.01822032922,81861.36513295845,828.1179999999877,bearish,-2.98e-06,Neutral,Fear,1.001,1.9435,17694.18845552,209054544330.82,93.0,85138.8
2025-04-20T00:00:00+00:00,85138.8,53.17918867425849,502.88619140113786,11.725882771230006,15.687123637596073,14.248431741505495,85292.4035016544,84448.95137236574,81885.07945846894,-723.6779999999999,bearish,5.232e-05,Neutral,Fear,1.0036,1.9426,8205.65352929,209029741100.75003,93.0,87466.0
2025-04-21T00:00:00+00:00,87466.0,58.08032574050293,618.1692854616574,12.61190333652937,21.570746370780714,13.184295456152292,85377.6425800209,84478.97175672032,82063.78976050921,10548.494999999995,bullish,1.553e-05,Mixed,Neutral,1.0117,1.9928,-941.6639369,208869140809.30002,93.0,93404.9
2025-04-22T00:00:00+00:00,93404.9,67.445668599773,1039.0426685126045,14.980854411452428,30.22575479252005,11.242665482312715,85692.43698864753,84567.78696312112,82523.0127097717,21206.01899999997,bullish,-1.389e-05,Mixed,Greed,1.0183,2.1283,6899.0022612,208880635952.99,93.0,93632.1
2025-04-23T00:00:00+00:00,93632.1,67.74257697565452,1262.5157073896178,17.332747911215705,29.919324432219568,10.537517935607159,86003.79632242607,84657.9791326423,83014.78249066234,-1735.6020000000135,bullish,-2.671e-05,Mixed,Greed,1.033,2.1261,7189.36023326,209005564490.73,92.0,93931.6
2025-04-24T00:00:00+00:00,93931.6,68.15489239169654,1352.2836972651703,19.355451067638473,28.411787451997977,10.601836924166408,86314.69058429173,84750.25396714338,83314.73780560924,3512.0719999999856,bullish,-2.165e-05,Mixed,Greed,1.02,2.1262,31224.36460106,209838760699.61996,93.0,94591.8
2025-04-25T00:00:00+00:00,94591.8,69.09272220683181,1373.4790696140954,21.60371689252594,30.437181193090318,9.922090256144378,86639.28311039794,84848.1797983161,83740.85139732731,-3166.439000000013,bullish,1.2e-06,Mixed,Greed,1.0412,2.1397,-810.47473806,210686897974.38998,93.0,94575.7
2025-04-26T00:00:00+00:00,94575.7,69.03932569403479,1304.2930346616747,23.691392301350024,29.531637144718193,9.626895713592509,86950.5151452843,84944.971044104,84139.80979119323,-794.7790000000095,bullish,2.855e-05,Mixed,Greed,1.0122,2.1369,68478.60494511,211335285321.76004,92.0,93697.1
2025-04-27T00:00:00+00:00,93697.1,66.03990728662154,1124.0690481682282,25.443045312075792,28.342962572941836,9.902898641451264,87215.08710037118,85032.05690436167,85323.66765758433,289.85299999998824,bullish,-4.21e-06,Mixed,Neutral,1.0077,2.1163,30943.65698403,211808780124.58002,92.0,94969.0
2025-04-28T00:00:00+00:00,94969.0,68.1941469198454,1018.3741692927924,26.513794991681348,26.439369809469177,11.214554821148628,87519.16211604289,85130.93196003967,86380.13859308352,1053.738000000012,bullish,-7.73e-06,Mixed,Greed,1.0181,2.1415,2471.94061115,212896047049.87,92.0,94200.1
2025-04-29T00:00:00+00:00,94200.1,65.48957285427002,832.3732223599259,27.508062551315078,25.327236905499717,10.742831194229884,87781.15968011964,85221.17243804922,87664.78242364185,1108.5500000000175,bullish,1.305e-05,Neutral,Greed,1.0219,2.1165,55688.75288224,212735503347.14005,92.0,94125.1
2025-04-30T00:00:00+00:00,94125.1,65.21786982918734,648.1743947234504,27.866329537348413,23.879884107611417,12.158750527830628,88029.94165344829,85309.76873219799,88605.15141131429,907.7240000000165,bullish,3.519e-05,Neutral,Neutral,1.0123,2.1177,30896.51601706,212755441350.19998,93.0,96423.3
2025-05-01T00:00:00+00:00,96423.3,69.40642114241348,624.7358666822547,28.866549475136544,27.301716777445755,11.186801690475718,88359.0929611562,85420.35113287265,89569.26259494733,8524.084999999992,bullish,-0.00012232,Mixed,Greed,1.0166,2.1635,-918.73611982,213871465685.97003,93.0,96831.2
2025-05-02T00:00:00+00:00,96831.2,70.09476501661814,581.2290370272822,29.925419132891143,27.415426468742698,10.743510413357214,88691.33245287558,85533.89191762019,90110.30049408825,-1728.7220000000088,bullish,-5.953e-05,Neutral,Greed,1.0174,2.17,-4431.02425679,213663551262.19998,93.0,95803.3
2025-05-03T00:00:00+00:00,95803.3,66.06107387691635,434.470344355248,30.502410902527906,26.577913513712915,11.939879555166803,88970.23314099811,85636.07508261899,90619.61680794565,-2699.472999999998,bullish,-1.483e-05,Neutral,Greed,1.0096,2.1488,7549.36499782,213660747144.25003,92.0,94230.2
2025-05-04T00:00:00+00:00,94230.2,60.33837595273613,194.9050813297199,30.01545463284027,25.06065053694822,15.46268834982379,89176.50635115505,85721.58876338897,91151.75549607242,-2141.8369999999995,bullish,-2.404e-05,Neutral,Neutral,1.0017,2.1136,5036.00331906,213879346113.76,92.0,94696.7
2025-05-05T00:00:00+00:00,94696.7,61.406087647025025,39.44714393620234,29.16375199414316,23.885976808747237,16.56732085244876,89392.9845334627,85810.893352808,91714.40707162194,2336.8710000000137,bullish,-2.247e-05,Neutral,Greed,1.0238,2.1198,-22515.99156223,214109685266.01,93.0,96798.9
2025-05-06T00:00:00+00:00,96798.9,65.8655589052554,49.15205546556399,29.02006932503161,26.1871698104801,15.003105964760993,89683.41259097398,85920.22675228254,92459.82597057385,785.1680000000051,bullish,7.57e-06,Mixed,Greed,1.0202,2.1566,-625.33772907,214312938059.56,94.0,96988.4
2025-05-07T00:00:00+00:00,96988.4,66.24420438581242,39.69302040383218,29.167313547144623,27.004072743123743,14.197889586734828,89969.88268544558,86030.35782937426,93076.66044247415,-387.81399999998393,bullish,2.318e-05,Neutral,Greed,1.0165,2.1642,2066.56773041,214618984264.16,94.0,103228.1
2025-05-08T00:00:00+00:00,103228.1,75.77364230513083,404.7374143414513,30.872559245884776,37.989294239607865,11.656690131384394,90489.81277621243,86201.47964201731,94012.03348777897,16686.50900000002,bullish,5.728e-05,Mixed,Greed,1.0252,2.2908,6926.55812874,213916793815.51004,94.0,102941.9
2025-05-09T00:00:00+00:00,102941.9,74.73153262825286,567.9869011563615,32.46775690955298,36.17393338876287,11.048880864983147,90978.12992224332,86368.05098886292,94664.8690650976,-2956.8919999999925,bullish,4.378e-05,Neutral,Greed,1.0263,2.2831,130933.22672883,213930998331.97,93.0,104788.8
2025-05-10T00:00:00+00:00,104788.8,76.93592890363009,731.0323433977237,34.06191753124224,35.73974181860714,10.439809978753415,91519.72482725339,86551.3420237996,95211.83565890351,2167.6929999999993,bullish,0.0001,Neutral,Greed,1.0093,2.318,174927.10608728,213917029230.52002,93.0,104072.7
2025-05-11T00:00:00+00:00,104072.7,74.23187002040245,720.1719400033635,35.54220953709655,34.2122329671719,9.993614753539298,92011.99836343955,86725.68389420956,96262.01392271965,-4905.1449999999895,bullish,0.0001,Neutral,Greed,1.0112,2.3032,6933.65420519,214018511035.93,93.0,102739.3
2025-05-12T00:00:00+00:00,102739.3,69.3445504203544,559.843980570814,35.3691882987008,29.926952912208936,15.035445902096686,92432.67685899095,86885.02335794877,97290.06904087459,-5809.429000000004,bullish,6.847e-05,Mixed,Greed,1.0187,2.2766,-5857.22071852,214355974197.02,93.0,104082.0
2025-05-13T00:00:00+00:00,104082.0,71.38741973166512,483.7437617100504,35.20852572019046,27.397285938486775,13.764528978302426,92889.51306059914,87056.13755339207,97886.01190676041,-881.3699999999953,bullish,7.256e-05,Risk-On,Greed,1.0332,2.297,112919.92886288,214390582516.75,91.0,103458.1
2025-05-14T00:00:00+00:00,103458.1,69.08370245271743,337.8187905514719,35.05933904014514,26.199182949080107,13.162596241107009,93303.96745037957,87219.34115982597,98344.3104561343,-2920.3110000000015,bullish,2.978e-05,Neutral,Greed,1.0152,2.2817,80127.1775055,214726299052.25,92.0,103714.5
2025-05-15T00:00:00+00:00,103714.5,69.51903775500789,211.18737760186787,34.17671087870172,24.33993364277244,15.333137011834202,93712.22362879605,87383.47209355904,98852.46636926653,-1316.646000000008,bullish,1.439e-05,Neutral,Greed,1.0256,2.2793,35734.55322065,214723173939.66003,93.0,103412.2
2025-05-16T00:00:00+00:00,103412.2,68.29794444819952,67.15075354736018,33.486915690583295,24.354117064950074,14.762811225673051,94092.61485903934,87542.9619234739,99126.87512926217,-652.9290000000037,bullish,2.821e-05,Neutral,Greed,1.0197,2.2729,40698.90653755,214790531271.36996,93.0,103079.6
2025-05-17T00:00:00+00:00,103079.6,66.90550683982579,-82.33120715478799,32.53339969334501,23.63123854399517,15.709018795479206,94445.04564888093,87697.55533717066,99370.28768485592,-1450.3489999999874,bullish,6.742e-05,Neutral,Greed,1.007,2.264,34323.79839379,215156360039.77,92.0,106407.6
2025-05-18T00:00:00+00:00,106407.6,72.86651195188168,6.408481659190329,32.66240821992718,29.153834573071247,14.249379575488716,94914.1654273562,87883.72493580579,100004.33243296549,6555.819999999978,bullish,5.99e-05,Neutral,Greed,1.0148,2.3241,3508.57706397,215777371590.61996,92.0,105531.6
2025-05-19T00:00:00+00:00,105531.6,69.32678089220798,-28.495060768865642,32.19396795918404,25.52962988976474,14.960093476667769,95330.53541059713,88059.3256827132,100642.39987963033,-4991.970000000001,bullish,8.378e-05,Neutral,Greed,1.0327,2.3095,-2962.13618912,215864917650.54,93.0,106800.1
2025-05-20T00:00:00+00:00,106800.1,71.48680786890583,-2.1441577380987837,31.819558704029358,23.989198769216756,13.803279841652364,95780.32225724039,88245.80104905437,101350.99790006226,5937.423999999999,bullish,8.767e-05,Neutral,Greed,1.0232,2.3328,54181.58921516,216019731819.38004,93.0,109609.5
2025-05-21T00:00:00+00:00,109609.5,75.58719846325617,159.56001227660317,32.49977161839663,29.549406210067186,12.26306767573856,96322.6429530349,88458.37516796925,102501.49608833138,5422.304000000004,bullish,5.119e-05,Mixed,Greed,1.0273,2.3871,45939.29554966,215871682094.16003,94.0,111662.7
2025-05-22T00:00:00+00:00,111662.7,78.06937547113883,349.0016010900945,33.39720564621114,30.25296546113896,11.456896612163153,96924.21381762177,88689.26397226806,103277.82085895094,3162.9470000000147,bullish,0.0001,Mixed,Extreme Greed,1.0225,2.4191,-1785.10841717,216170064126.22,95.0,107271.5
2025-05-23T00:00:00+00:00,107271.5,63.25601469360926,133.83562756936863,32.90196957914387,26.834958737325014,15.603964286947146,97329.9897463425,88874.16184319077,103793.89795196395,-6586.972999999998,bullish,8.614e-05,Mixed,Greed,1.0197,2.3252,4923.60948724,217005772720.13,95.0,107698.9
2025-05-24T00:00:00+00:00,107698.9,63.972557777906516,-16.44441519009206,32.442107516867125,25.25018871722775,14.68245384086523,97736.61367785849,89061.4726706217,104183.6684789798,-6885.898000000016,bullish,7.837e-05,Mixed,Greed,1.0083,2.3375,28783.70205436,217513883093.08,95.0,108955.9
2025-05-25T00:00:00+00:00,108955.9,66.06834203561195,-65.1966713786087,31.831618970661957,23.64050427536202,14.521573553418929,98176.58569049148,89259.42717141155,104731.16845832122,-5739.301000000007,bullish,7.331e-05,Mixed,Greed,1.0108,2.3576,8668.81117757,218142026437.75003,95.0,109386.8
2025-05-26T00:00:00+00:00,109386.8,66.78171436294247,-100.32877971362268,31.62954987119618,25.275836635384437,13.910701511196292,98616.2019379232,89459.69953786516,105311.13812947363,399.1579999999958,bullish,9.782e-05,Mixed,Greed,1.0424,2.3615,-18084.08912151,218351664050.22,94.0,108889.3
2025-05-27T00:00:00+00:00,108889.3,65.08048361412483,-184.10200957312009,30.787883289417913,23.34169267991304,15.611047127395317,99019.06852859288,89653.02889569737,105919.12685842194,-4591.456999999995,bullish,2.476e-05,Mixed,Greed,1.0401,2.3483,-12527.1260554,218359981828.32996,94.0,107723.1
2025-05-28T00:00:00+00:00,107723.1,61.14812224887746,-336.22628700615496,29.62742267735656,21.94010584740149,16.36935989471649,99360.40309609905,89832.83059822775,106375.34505845861,-3437.57699999999,bullish,3.186e-05,Risk-Off,Greed,1.0176,2.3196,-379.04485993,218243157619.41998,95.0,105539.9
2025-05-29T00:00:00+00:00,105539.9,54.50810916635674,-587.3533072648584,27.729407430957263,19.994186903115775,18.808678188207896,99602.73630801674,89989.11984600658,106525.28335017481,-6720.119000000006,bullish,8.379e-05,Neutral,Greed,1.024,2.2695,-15613.00307705,218006310791.37997,94.0,103950.0
2025-05-30T00:00:00+00:00,103950.0,50.23038037432254,-848.1671184155057,26.181188825507185,18.720475210188212,21.133364969415595,99773.21723711414,90128.03407639457,106479.34051250576,-5856.317999999999,bullish,8.506e-05,Neutral,Neutral,1.0117,2.2302,-517.03539266,218162029746.39,94.0,104544.7
2025-05-31T00:00:00+00:00,104544.7,51.755530100709024,-960.030918672489,24.95919969427062,17.89311506739038,21.464132327056127,99960.3342082077,90271.48348856976,106502.06934702498,-2448.2580000000016,bullish,4.687e-05,Neutral,Greed,1.0018,2.2453,6940.21003974,218231700600.21002,95.0,105583.3
